client_code,region,delegation,routing_code,home_commercial,jour_semaine,day_of_month,week_of_month,days_to_month_end,is_month_start,is_month_end,potentiel,nbr_visites_hist,nbr_visites_jour,days_since_last_order,vente_last,qte_last,docs_last,line_items_last,product_refs_last,vente_avg_3,qte_avg_3,docs_avg_3,line_items_avg_3,product_refs_avg_3,ca_last_7d,ca_last_30d,ca_last_60d,ca_last_90d,qte_last_7d,qte_last_30d,qte_last_60d,qte_last_90d,docs_last_30d,docs_last_90d,line_items_last_30d,line_items_last_90d,product_refs_last_30d,product_refs_last_90d,orders_last_7d,orders_last_30d,orders_last_60d,orders_last_90d,avg_ca_per_order_90d,avg_qte_per_order_90d,avg_docs_per_order_90d,avg_line_items_per_order_90d,avg_product_refs_per_order_90d,weekday_purchase_rate,days_since_last_same_weekday_order,days_between_last_orders,avg_days_between_orders_5,order_gap_ratio,recent_ca_trend,recent_qte_trend,avg_price_hist,month,date
06372,CAPBON,MENZELTEMIME,2,2,6,11,2,20,0,0,1.0,1.0,1,392.0,54.411,1.0,1.0,1.0,1.0,57.097,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.097,5.0,1.0,1.0,1.0,1.0,999.0,30.0,30.0,1.0,0.0,0.0,54.411,7,2026-07-11
00165,GT,Ariana_Ville,1,1,6,11,2,20,0,0,0.0,30.0,9,5.0,8.216,1.0,1.0,1.0,1.0,26.593666666666667,24.333333333333332,1.0,1.3333333333333333,1.3333333333333333,8.216,46.369,97.125,97.125,1.0,25.0,75.0,75.0,2.0,5.0,2.0,6.0,2.0,6.0,1.0,2.0,5.0,5.0,19.425,15.0,1.0,1.2,1.2,0.3,183.0,14.0,21.0,0.23809523809523808,0.4774157014157014,0.3333333333333333,2.4419457364341093,7,2026-07-11
06368,SE,LASOUKRA,2,2,6,11,2,20,0,0,1.0,1.0,0,395.0,1200.261,44.0,1.0,11.0,11.0,57.097,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.097,5.0,1.0,1.0,1.0,0.0,999.0,30.0,30.0,1.0,0.0,0.0,27.27865909090909,7,2026-07-11
06776,GT,ELOUERDIA,18,VL1900,6,11,2,20,0,0,1.0,16.0,2,258.0,19.906,1.0,1.0,1.0,1.0,17.93166666666667,33.666666666666664,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.097,5.0,1.0,1.0,1.0,0.125,372.0,22.0,16.6,15.542168674698793,0.0,0.0,1.1827382812500002,7,2026-07-11
06707,GT,FOUCHANA,18,VL1900,6,11,2,20,0,0,1.0,13.0,2,210.0,23.188,24.0,1.0,1.0,1.0,32.413333333333334,21.666666666666668,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.097,5.0,1.0,1.0,1.0,0.15384615384615385,999.0,40.0,29.4,7.142857142857143,0.0,0.0,1.49144776119403,7,2026-07-11
07100,GT,LAMARSA,2,2,6,11,2,20,0,0,1.0,1.0,0,495.0,266.02,31.0,1.0,4.0,4.0,57.097,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.097,5.0,1.0,1.0,1.0,0.0,999.0,30.0,30.0,1.0,0.0,0.0,8.581290322580644,7,2026-07-11
06729,GT,ELMOUROUJ,18,VL1900,6,11,2,20,0,0,1.0,11.0,2,204.0,28.935,12.0,1.0,1.0,1.0,33.52733333333333,21.666666666666668,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.097,5.0,1.0,1.0,1.0,0.18181818181818182,204.0,19.0,35.4,5.76271186440678,0.0,0.0,4.523778947368421,7,2026-07-11
06821,GT,LEBARDO,18,VL1900,6,11,2,20,0,0,1.0,6.0,1,208.0,19.906,1.0,1.0,1.0,1.0,38.751,12.333333333333334,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.097,5.0,1.0,1.0,1.0,0.16666666666666666,519.0,12.0,80.0,2.6,0.0,0.0,8.88525,7,2026-07-11
00890,GT,ELMENZAH,1,1,6,11,2,20,0,0,0.0,12.0,0,93.0,30.684,2.0,1.0,1.0,1.0,78.96633333333334,17.0,1.0,1.3333333333333333,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.097,5.0,1.0,1.0,1.0,0.0,491.0,17.0,56.0,1.6607142857142858,0.0,0.0,6.506077777777777,7,2026-07-11
05967,GT,,2,2,6,11,2,20,0,0,1.0,23.0,3,218.0,429.982,8.0,1.0,4.0,4.0,189.74500000000003,13.666666666666666,1.0,1.3333333333333333,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.097,5.0,1.0,1.0,1.0,0.13043478260869565,218.0,7.0,13.4,16.26865671641791,0.0,0.0,18.857745426829265,7,2026-07-11
00894,SE,ARIANAVILLE,1,1,6,11,2,20,0,0,0.0,6.0,0,1.0,43.818,1.0,1.0,1.0,1.0,143.4283333333333,18.0,1.0,2.6666666666666665,2.6666666666666665,43.818,222.58999999999997,222.58999999999997,393.312,1.0,3.0,3.0,7.0,2.0,3.0,3.0,7.0,3.0,7.0,1.0,2.0,2.0,3.0,131.104,2.3333333333333335,1.0,2.3333333333333335,2.3333333333333335,0.0,1.0,21.0,116.5,0.008583690987124463,0.5659374745748921,0.42857142857142855,10.997233333333334,7,2026-07-11
05256,,Inconnue,2,2,6,11,2,20,0,0,0.0,21.0,1,8.0,98.661,1.0,1.0,1.0,1.0,48.791,4.0,1.0,1.3333333333333333,1.3333333333333333,98.661,98.661,129.832,165.308,1.0,1.0,2.0,10.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,1.0,2.0,3.0,55.102666666666664,3.3333333333333335,1.0,1.0,1.0,0.047619047619047616,8.0,30.0,40.2,0.1990049751243781,0.5968313693227189,0.1,16.43508641975309,7,2026-07-11
00891,GT,,1,1,6,11,2,20,0,0,0.0,1.0,0,61.0,172.511,2.0,1.0,2.0,2.0,57.097,5.0,1.0,1.0,1.0,0.0,0.0,0.0,172.511,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,172.511,2.0,1.0,2.0,2.0,0.0,999.0,30.0,30.0,1.0,0.0,0.0,86.2555,7,2026-07-11
00888,GT,ELMENZAH,1,1,6,11,2,20,0,0,0.0,14.0,0,25.0,145.23,3.0,1.0,3.0,3.0,126.26233333333334,1.6666666666666667,1.0,1.6666666666666667,1.6666666666666667,0.0,145.23,176.40099999999998,349.148,0.0,3.0,4.0,6.0,1.0,3.0,3.0,6.0,3.0,6.0,0.0,1.0,2.0,3.0,116.38266666666668,2.0,1.0,2.0,2.0,0.0,999.0,21.0,18.2,1.3736263736263736,0.415955411458751,0.5,30.46192857142858,7,2026-07-11
06834,GT,SIDJOUMI,18,VL1900,6,11,2,20,0,0,1.0,13.0,4,209.0,32.663,1.0,1.0,1.0,1.0,22.096,14.333333333333334,1.0,1.3333333333333333,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.097,5.0,1.0,1.0,1.0,0.3076923076923077,274.0,15.0,10.0,20.9,0.0,0.0,2.6059952606635073,7,2026-07-11
01117,GT,ELMENZAH,4,1300,6,11,2,20,0,0,1.0,16.0,0,15.0,183.242,74.0,1.0,3.0,3.0,233.50366666666665,75.0,1.0,2.0,2.0,0.0,183.242,297.702,883.753,0.0,74.0,147.0,299.0,1.0,4.0,3.0,9.0,3.0,9.0,0.0,1.0,2.0,4.0,220.93825,74.75,1.0,2.25,2.25,0.0,15.0,30.0,35.6,0.42134831460674155,0.2073452650231456,0.24749163879598662,4.675315426997245,7,2026-07-11
05905,GT,LEKRAM,2,2,6,11,2,20,0,0,1.0,3.0,0,13.0,28.054,1.0,1.0,1.0,1.0,740.4885,11.5,1.5,11.0,11.0,0.0,1439.1560000000002,1439.1560000000002,1439.1560000000002,0.0,23.0,23.0,23.0,3.0,3.0,22.0,22.0,22.0,22.0,0.0,2.0,2.0,2.0,719.5780000000001,11.5,1.5,11.0,11.0,0.0,15.0,2.0,504.0,0.025793650793650792,1.0,1.0,62.876291666666674,7,2026-07-11
00216,GT,,1,1,6,11,2,20,0,0,0.0,1.0,0,22.0,161.029,75.0,1.0,4.0,4.0,57.097,5.0,1.0,1.0,1.0,0.0,161.029,161.029,161.029,0.0,75.0,75.0,75.0,1.0,1.0,4.0,4.0,4.0,4.0,0.0,1.0,1.0,1.0,161.029,75.0,1.0,4.0,4.0,0.0,22.0,30.0,30.0,1.0,1.0,1.0,2.1470533333333335,7,2026-07-11
00892,GT,ELMOUROUJ,1,1,6,11,2,20,0,0,0.0,11.0,2,209.0,11.42,1.0,1.0,1.0,1.0,79.46900000000001,5.333333333333333,1.0,1.6666666666666667,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.097,5.0,1.0,1.0,1.0,0.18181818181818182,999.0,7.0,15.4,13.571428571428571,0.0,0.0,6.185052083333333,7,2026-07-11
00069,SE,ARIANAVILLE,2,2,6,11,2,20,0,0,0.0,1.0,0,288.0,35.35,6.0,1.0,1.0,1.0,57.097,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.097,5.0,1.0,1.0,1.0,0.0,288.0,30.0,30.0,1.0,0.0,0.0,5.891666666666667,7,2026-07-11
03793,GT,RADES,1,1,6,11,2,20,0,0,0.0,2.0,1,151.0,38.153,24.0,1.0,1.0,1.0,24.349,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.097,5.0,1.0,1.0,1.0,0.5,999.0,255.0,30.0,1.0,0.0,0.0,2.5000799999999996,7,2026-07-11
00191,GT,RADES,1,1,6,11,2,20,0,0,0.0,41.0,7,11.0,38.153,24.0,1.0,1.0,1.0,241.38933333333338,27.666666666666668,1.0,3.6666666666666665,3.6666666666666665,0.0,231.73899999999998,346.199,762.321,0.0,29.0,102.0,107.0,2.0,4.0,5.0,12.0,5.0,12.0,0.0,2.0,3.0,4.0,190.58025,26.75,1.0,3.0,3.0,0.17073170731707318,463.0,14.0,16.8,0.6547619047619048,0.3039913632183817,0.27102803738317754,6.557223880597016,7,2026-07-11
05904,GT,BABSOUIKA,2,2,6,11,2,20,0,0,1.0,2.0,0,381.0,12.002,12.0,1.0,1.0,1.0,83.737,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.097,5.0,1.0,1.0,1.0,0.0,999.0,149.0,30.0,1.0,0.0,0.0,7.36453846153846,7,2026-07-11
00068,SE,Inconnue,2,2,6,11,2,20,0,0,0.0,1.0,0,76.0,72.634,1.0,1.0,1.0,1.0,57.097,5.0,1.0,1.0,1.0,0.0,0.0,0.0,72.634,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,72.634,1.0,1.0,1.0,1.0,0.0,999.0,30.0,30.0,1.0,0.0,0.0,72.634,7,2026-07-11
00CL1,SE,Ariana_Ville,1,1,6,11,2,20,0,0,0.0,1.0,0,256.0,280.141,9.0,1.0,3.0,2.0,57.097,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.097,5.0,1.0,1.0,1.0,0.0,999.0,30.0,30.0,1.0,0.0,0.0,31.12677777777778,7,2026-07-11
05255,,CARTHAGE,2,2,6,11,2,20,0,0,0.0,20.0,0,5.0,46.418,1.0,1.0,1.0,1.0,54.342999999999996,9.0,1.0,1.0,1.0,46.418,119.05199999999999,119.05199999999999,157.20499999999998,1.0,2.0,2.0,26.0,2.0,3.0,2.0,3.0,2.0,3.0,1.0,2.0,2.0,3.0,52.401666666666664,8.666666666666666,1.0,1.0,1.0,0.0,78.0,7.0,46.8,0.10683760683760685,0.7573041569924621,0.07692307692307693,8.494236842105263,7,2026-07-11
06796,GT,JOUMINE,Inconnue,1300,6,11,2,20,0,0,1.0,2.0,0,251.0,23.188,24.0,1.0,1.0,1.0,74.44,148.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.097,5.0,1.0,1.0,1.0,0.0,999.0,104.0,30.0,1.0,0.0,0.0,0.5676046511627907,7,2026-07-11
03809,GT,RADES,1,1,6,11,2,20,0,0,0.0,49.0,5,26.0,50.025,2.0,1.0,2.0,2.0,577.6806666666666,68.66666666666667,1.0,8.0,8.0,0.0,50.025,810.39,1783.067,0.0,2.0,94.0,208.0,1.0,4.0,2.0,26.0,2.0,26.0,0.0,1.0,3.0,4.0,445.76675,52.0,1.0,6.5,6.5,0.10204081632653061,176.0,11.0,18.4,1.4130434782608696,0.028055591853811436,0.009615384615384616,8.437582171314741,7,2026-07-11
00157,GT,Ariana_Ville,1,1,6,11,2,20,0,0,0.0,16.0,8,23.0,632.4,2.0,1.0,1.0,1.0,82.651,8.666666666666666,1.3333333333333333,4.333333333333333,3.0,0.0,632.4,632.4,632.3999999999997,0.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,632.3999999999997,2.0,1.0,1.0,1.0,0.5,183.0,160.0,27.8,0.8273381294964028,1.0000000000000004,1.0,12.687818481848186,7,2026-07-11
06061,SE,RAOUED,20,1300,6,11,2,20,0,0,1.0,4.0,0,197.0,160.494,24.0,1.0,1.0,1.0,66.196,19.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.097,5.0,1.0,1.0,1.0,0.0,197.0,131.0,109.5,1.7990867579908676,0.0,0.0,4.433111111111111,7,2026-07-11
05252,,CARTHAGE,2,2,6,11,2,20,0,0,0.0,2.0,0,202.0,52.612,1.0,1.0,1.0,1.0,11.251,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.097,5.0,1.0,1.0,1.0,0.0,999.0,193.0,30.0,1.0,0.0,0.0,10.643833333333333,7,2026-07-11
03461,SE,Inconnue,2,2,0,12,2,19,0,0,0.0,1.0,1,511.0,161.322,18.0,1.0,2.0,1.0,57.097,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.097,5.0,1.0,1.0,1.0,1.0,999.0,30.0,30.0,1.0,0.0,0.0,8.962333333333333,7,2026-07-12
00943,GT,HAMMAMLIF,1,1,0,12,2,19,0,0,0.0,10.0,0,11.0,72.634,1.0,1.0,1.0,1.0,72.07033333333332,9.666666666666666,1.0,1.3333333333333333,1.3333333333333333,0.0,72.634,72.634,129.26999999999998,0.0,1.0,1.0,4.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,2.0,64.63499999999999,2.0,1.0,1.0,1.0,0.0,999.0,63.0,63.4,0.17350157728706625,0.5618782393440087,0.25,3.2326940298507467,7,2026-07-12
00104,GT,LAMARSA,2,2,0,12,2,19,0,0,0.0,25.0,2,24.0,28.054,1.0,1.0,1.0,1.0,57.874,8.666666666666666,1.0,1.0,1.0,0.0,28.054,28.053999999999984,28.054,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,28.054,1.0,1.0,1.0,1.0,0.08,253.0,136.0,24.2,0.9917355371900827,1.0,1.0,7.0411584158415845,7,2026-07-12
00425,GT,RADES,1,1,0,12,2,19,0,0,0.0,19.0,10,5.0,98.661,1.0,1.0,1.0,1.0,118.50966666666666,33.0,1.0,1.6666666666666667,1.6666666666666667,98.661,138.164,454.19,568.65,1.0,25.0,100.0,172.0,2.0,5.0,2.0,8.0,2.0,8.0,1.0,2.0,4.0,5.0,113.72999999999999,34.4,1.0,1.6,1.6,0.5263157894736842,400.0,21.0,26.0,0.19230769230769232,0.24296843401037543,0.14534883720930233,2.7683871733966745,7,2026-07-12
04766,,,1,1,0,12,2,19,0,0,0.0,3.0,1,51.0,420.209,9.0,1.0,3.0,3.0,361.4885,30.5,1.0,4.0,4.0,0.0,0.0,420.209,895.034,0.0,0.0,9.0,44.0,0.0,2.0,0.0,8.0,0.0,8.0,0.0,0.0,1.0,2.0,447.517,22.0,1.0,4.0,4.0,0.3333333333333333,999.0,29.0,452.0,0.11283185840707964,0.0,0.0,16.33122857142857,7,2026-07-12
07010,GT,KSOURESSAF,20,36,0,12,2,19,0,0,1.0,2.0,0,512.0,34.699,1.0,1.0,1.0,1.0,331.252,127.0,1.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.097,5.0,1.0,1.0,1.0,0.0,512.0,1.0,30.0,1.0,0.0,0.0,2.8589921875,7,2026-07-12
06061,SE,RAOUED,20,1300,0,12,2,19,0,0,1.0,4.0,1,198.0,160.494,24.0,1.0,1.0,1.0,66.196,19.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.097,5.0,1.0,1.0,1.0,0.25,999.0,131.0,109.5,1.8082191780821917,0.0,0.0,4.433111111111111,7,2026-07-12
06718,GT,LAGOULETTE,18,VL1900,0,12,2,19,0,0,1.0,5.0,1,389.0,106.801,1.0,1.0,1.0,1.0,30.335000000000004,14.0,1.0,1.3333333333333333,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.097,5.0,1.0,1.0,1.0,0.2,999.0,7.0,14.0,27.785714285714285,0.0,0.0,2.7853333333333334,7,2026-07-12
00006,GT,LAMARSA,2,2,0,12,2,19,0,0,0.0,39.0,4,17.0,80.111,1.0,1.0,1.0,1.0,53.516333333333336,4.666666666666667,1.0,1.0,1.0,0.0,80.111,80.11100000000002,240.66,0.0,1.0,1.0,15.0,1.0,4.0,1.0,4.0,1.0,4.0,0.0,1.0,1.0,4.0,60.165,3.75,1.0,1.0,1.0,0.10256410256410256,204.0,52.0,18.2,0.9340659340659341,0.3328804121997839,0.06666666666666667,15.687910798122068,7,2026-07-12
06702,GT,EZZOUHOUR,18,VL1900,0,12,2,19,0,0,1.0,25.0,6,216.0,19.906,1.0,1.0,1.0,1.0,27.129333333333335,21.666666666666668,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.097,5.0,1.0,1.0,1.0,0.24,253.0,12.0,11.0,19.636363636363637,0.0,0.0,1.2180541044776116,7,2026-07-12
06730,GT,FOUCHANA,18,VL1900,0,12,2,19,0,0,1.0,8.0,0,211.0,30.867,1.0,1.0,1.0,1.0,21.298666666666666,29.333333333333332,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.097,5.0,1.0,1.0,1.0,0.0,211.0,40.0,35.4,5.96045197740113,0.0,0.0,2.275379310344828,7,2026-07-12
05681,GT,Inconnue,2,2,0,12,2,19,0,0,1.0,2.0,0,496.0,55.389,1.0,1.0,1.0,1.0,34.608,12.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.097,5.0,1.0,1.0,1.0,0.0,999.0,4.0,30.0,1.0,0.0,0.0,6.922846153846153,7,2026-07-12
00299,GT,EZZOUHOUR,1,1,0,12,2,19,0,0,0.0,1.0,0,499.0,9.905,1.0,1.0,1.0,1.0,57.097,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.097,5.0,1.0,1.0,1.0,0.0,999.0,30.0,30.0,1.0,0.0,0.0,9.905,7,2026-07-12
00944,SE,ARIANAVILLE,1,1,0,12,2,19,0,0,0.0,2.0,0,198.0,16.022,60.0,1.0,1.0,1.0,34.87,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.097,5.0,1.0,1.0,1.0,0.0,999.0,91.0,30.0,1.0,0.0,0.0,0.834295081967213,7,2026-07-12
06849,GT,LEBARDO,18,VL1900,0,12,2,19,0,0,1.0,5.0,0,194.0,42.975,1.0,1.0,1.0,1.0,91.18266666666666,9.333333333333334,1.0,1.6666666666666667,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.097,5.0,1.0,1.0,1.0,0.0,512.0,21.0,110.0,1.7636363636363637,0.0,0.0,4.857376811594203,7,2026-07-12
03758,SE,LASOUKRA,2,2,0,12,2,19,0,0,0.0,2.0,0,551.0,26.607,6.0,1.0,1.0,1.0,24.004,24.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.097,5.0,1.0,1.0,1.0,0.0,999.0,1.0,30.0,1.0,0.0,0.0,1.6870333333333334,7,2026-07-12
04864,,RADES,1,1,0,12,2,19,0,0,0.0,12.0,4,68.0,170.7,53.0,1.0,3.0,3.0,31.992000000000008,9.0,1.0,1.0,1.0,0.0,0.0,0.0,170.7,0.0,0.0,0.0,53.0,0.0,1.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,170.7,53.0,1.0,3.0,3.0,0.3333333333333333,999.0,35.0,16.8,4.0476190476190474,0.0,0.0,4.341898550724638,7,2026-07-12
00177,SE,ARIANAVILLE,1,1,0,12,2,19,0,0,0.0,7.0,1,235.0,35.546,1.0,1.0,1.0,1.0,197.083,3.3333333333333335,1.0,3.3333333333333335,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.097,5.0,1.0,1.0,1.0,0.14285714285714285,344.0,26.0,58.8,3.9965986394557826,0.0,0.0,5.500438735177866,7,2026-07-12
06180,GT,Inconnue,Inconnue,1300,0,12,2,19,0,0,1.0,2.0,0,362.0,458.986,100.0,3.0,7.0,7.0,130.947,25.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.097,5.0,1.0,1.0,1.0,0.0,999.0,1.0,30.0,1.0,0.0,0.0,4.719464,7,2026-07-12
06319,GT,LEBARDO,Inconnue,1300,0,12,2,19,0,0,1.0,2.0,1,473.0,26.887,3.0,1.0,2.0,1.0,229.47,37.0,1.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.097,5.0,1.0,1.0,1.0,0.5,999.0,24.0,30.0,1.0,0.0,0.0,6.408924999999999,7,2026-07-12
04211,,Inconnue,2,2,0,12,2,19,0,0,0.0,1.0,0,174.0,193.801,7.0,1.0,7.0,7.0,57.097,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.097,5.0,1.0,1.0,1.0,0.0,999.0,30.0,30.0,1.0,0.0,0.0,27.68585714285714,7,2026-07-12
05674,SE,ARIANAVILLE,6,1300,0,12,2,19,0,0,1.0,51.0,11,194.0,606.459,11.0,1.0,5.0,5.0,975.7863333333333,34.333333333333336,1.3333333333333333,7.666666666666667,7.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.097,5.0,1.0,1.0,1.0,0.21568627450980393,211.0,7.0,3.6,53.888888888888886,0.0,0.0,19.749423278116833,7,2026-07-12
00546,GT,Inconnue,2,2,0,12,2,19,0,0,0.0,48.0,6,15.0,476.982,9.0,1.0,9.0,9.0,96.23399999999998,8.333333333333334,1.0,1.3333333333333333,1.3333333333333333,0.0,584.812,657.4460000000001,657.4459999999999,0.0,31.0,32.0,32.0,2.0,3.0,10.0,11.0,10.0,11.0,0.0,2.0,3.0,3.0,219.14866666666663,10.666666666666666,1.0,3.6666666666666665,3.6666666666666665,0.125,15.0,3.0,26.6,0.5639097744360902,0.8895209644594386,0.96875,16.26964900662252,7,2026-07-12
00220,GT,,1,1,0,12,2,19,0,0,0.0,1.0,1,154.0,25.092,24.0,1.0,1.0,1.0,57.097,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.097,5.0,1.0,1.0,1.0,1.0,999.0,30.0,30.0,1.0,0.0,0.0,1.0454999999999999,7,2026-07-12
00942,GT,,1,1,0,12,2,19,0,0,0.0,3.0,3,56.0,71.728,1.0,1.0,1.0,1.0,14.279,1.5,1.0,1.0,1.0,0.0,0.0,71.728,71.728,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,71.728,1.0,1.0,1.0,1.0,1.0,999.0,49.0,63.0,0.8888888888888888,0.0,0.0,25.0715,7,2026-07-12
06046,SE,ARIANAVILLE,Inconnue,1300,0,12,2,19,0,0,1.0,3.0,1,203.0,51.737,1.0,1.0,1.0,1.0,108.8125,13.5,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.097,5.0,1.0,1.0,1.0,0.3333333333333333,498.0,295.0,22.0,9.227272727272727,0.0,0.0,9.62007142857143,7,2026-07-12
